Time,Channel A,Channel B
(ms),(V),(V)

-345.45299156,6.82516000,0.35706660
-345.44275156,6.82516000,0.35706660
-345.43251156,6.82516000,0.35706660
-345.42227156,6.90450800,0.35706660
-345.41203156,6.90450800,0.35706660
-345.40179156,6.90450800,0.39674060
-345.39155156,6.90450800,0.35706660
-345.38131156,6.90450800,0.35706660
-345.37107156,6.90450800,0.35706660
-345.36083156,6.90450800,0.35706660
-345.35059156,6.90450800,0.35706660
-345.34035156,6.90450800,0.35706660
-345.33011156,6.90450800,0.35706660
-345.31987156,6.90450800,0.31739250
-345.30963156,6.90450800,0.35706660
-345.29939156,6.90450800,0.35706660
-345.28915156,6.90450800,0.35706660
-345.27891156,6.90450800,0.35706660
-345.26867156,6.90450800,0.35706660
-345.25843156,6.90450800,0.35706660
-345.24819156,6.90450800,0.35706660
-345.23795156,6.90450800,0.35706660
-345.22771156,6.90450800,0.35706660
-345.21747156,6.90450800,0.35706660
-345.20723156,6.90450800,0.35706660
-345.19699156,6.90450800,0.35706660
-345.18675156,6.90450800,0.35706660
-345.17651156,6.90450800,0.35706660
-345.16627156,6.90450800,0.35706660
-345.15603156,6.90450800,0.35706660
-345.14579156,6.90450800,0.35706660
-345.13555156,6.90450800,0.35706660
-345.12531156,6.90450800,0.39674060
-345.11507156,6.90450800,0.35706660
-345.10483156,6.90450800,0.35706660
-345.09459156,6.90450800,0.35706660
-345.08435156,6.90450800,0.35706660
-345.07411156,6.90450800,0.35706660
-345.06387156,6.90450800,0.35706660
-345.05363156,6.90450800,0.35706660
-345.04339156,6.82516000,0.35706660
-345.03315156,6.90450800,0.31739250
-345.02291156,6.90450800,0.35706660
-345.01267156,6.90450800,0.35706660
-345.00243156,6.90450800,0.31739250
-344.99219156,6.82516000,0.35706660
-344.98195156,6.82516000,0.35706660
-344.97171156,6.82516000,0.35706660
-344.96147156,6.82516000,0.35706660
-344.95123156,6.82516000,0.35706660
-344.94099156,6.82516000,0.31739250
-344.93075156,6.82516000,0.35706660
-344.92051156,6.82516000,0.35706660
-344.91027156,6.74581100,0.35706660
-344.90003156,6.74581100,0.35706660
-344.88979156,6.74581100,0.35706660
-344.87955156,6.74581100,0.35706660
-344.86931156,6.74581100,0.35706660
-344.85907156,6.74581100,0.35706660
-344.84883156,6.74581100,0.31739250
-344.83859156,6.74581100,0.39674060
-344.82835156,6.74581100,0.35706660
-344.81811156,6.74581100,0.35706660
-344.80787156,6.74581100,0.39674060
-344.79763156,6.66646300,0.35706660
-344.78739156,6.66646300,0.35706660
-344.77715156,6.66646300,0.31739250
-344.76691156,6.66646300,0.35706660
-344.75667156,6.66646300,0.35706660
-344.74643156,6.66646300,0.39674060
-344.73619156,6.66646300,0.35706660
-344.72595156,6.58711500,0.35706660
-344.71571156,6.58711500,0.35706660
-344.70547156,6.58711500,0.35706660
-344.69523156,6.58711500,0.35706660
-344.68499156,6.58711500,0.35706660
-344.67475156,6.58711500,0.35706660
-344.66451156,6.58711500,0.35706660
-344.65427156,6.50776700,0.35706660
-344.64403156,6.50776700,0.35706660
-344.63379156,6.42841900,0.39674060
-344.62355156,6.42841900,0.39674060
-344.61331156,6.42841900,0.35706660
-344.60307156,6.42841900,0.35706660
-344.59283156,6.42841900,0.35706660
-344.58259156,6.42841900,0.35706660
-344.57235156,6.34907100,0.35706660
-344.56211156,6.34907100,0.39674060
-344.55187156,6.34907100,0.35706660
-344.54163156,6.26972200,0.35706660
